FPR;Precision
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.488
0.001;0.488
0.001;0.492
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.496
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.5
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.504
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.508
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.512
0.001;0.517
0.001;0.517
0.001;0.517
0.001;0.517
0.001;0.517
0.001;0.517
0.001;0.517
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.521
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.525
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.53
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.534
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.539
0.001;0.663
0;0.695
0;0.722
0;0.75
0;0.75
0;0.77
0;0.77
0;0.877
0;0.877
0;0.877
0;0.891
0;0.891
0;0.891
0;0.891
0;0.905
0;0.905
0;0.905
0;0.905
0;0.905
0;0.905
0;0.905
0;0.919
0;0.919
0;0.919
0;0.919
0;0.919
0;0.919
0;0.919
0;0.919
0;0.934
0;0.934
0;0.934
0;0.934
0;0.934
0;0.934
0;0.934
0;0.934
0;0.93
0;0.93
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.946
0;0.964
0;0.964
0;0.964
0;0.963
0;0.963
